,Unnamed: 0,X,Y,LandUse,Latitude,Longitude,red,green,blue,nir,swir1,swir2,NDVI,NBR,NDWI_2,SCI,PNDVI,CVI,CCCI,NBR2,bs,pv,npv,NDVI_coeff_var
281,281,571216.084,6193673.55,Summercrops,-34.39590389,-56.22522346,698,743,382,2945,2395,1292,0.6167993412023058,0.3901345291479821,-0.5970715835140998,-0.10299625468164794,0.23531879194630873,3.723600622408518,0.6167993412023058,0.2991592080282072,10.0,64.0,22.0,0.1696518494698284
282,282,571340.3382,6205512.911,Summercrops,-34.28913285,-56.22485481,595,718,386,2718,2269,1374,0.6408089345004527,0.3284457478005865,-0.5820721769499418,-0.09003408863043914,0.23069956984378537,3.1370217487449663,0.6408089345004527,0.24567664013175955,9.0,69.0,17.0,0.2589576983574385
283,283,571575.2359,6206049.82,Summercrops,-34.28427501,-56.22234735,688,670,407,2275,2022,1373,0.5356058049274384,0.24725877192982457,-0.5449915110356537,-0.0588782871771003,0.12623762376237624,3.4867453775896635,0.5356058049274384,0.19116347569955816,16.0,51.0,28.0,0.4125474198524409
284,284,571726.2416,6205127.0079999985,Summercrops,-34.2925862,-56.22063000000001,714,714,401,2677,2365,1431,0.578885284576821,0.30331061343719573,-0.578885284576821,-0.06188020626735422,0.18819351975144252,3.749299719887955,0.578885284576821,0.24604847207586933,9.0,59.0,27.0,0.35337198814484083
285,285,572192.5489,6193614.37,Summercrops,-34.39636981,-56.21459616,766,844,522,3054,2572,1632,0.5989528795811518,0.3034571062740077,-0.5669574140584915,-0.08567365801635266,0.17778634785962205,3.2840738078659513,0.5989528795811518,0.22359657469077068,13.0,66.0,16.0,0.3771138080129446
286,286,572429.1519,6207356.568,Summercrops,-34.27243198,-56.21318027,719,759,397,3087,2535,1478,0.6221755123489228,0.3524644030668127,-0.6053042121684867,-0.09818569903948772,0.24425634824667472,3.85284881813495,0.6221755123489228,0.2633939695988039,10.0,67.0,19.0,0.37440167753796605
287,287,572512.6468,6209930.778,Summercrops,-34.24921275,-56.21248969,614,709,384,2744,2188,1404,0.6343061346039309,0.32304725168756027,-0.5893426006371272,-0.11273317112733171,0.23298135250505506,3.3516603969515457,0.6343061346039309,0.2182628062360802,12.0,67.0,15.0,0.3237968796916774
288,288,572595.6067,6208469.36,Summercrops,-34.26238557,-56.21146584,828,730,506,2993,2768,1696,0.5666056006281078,0.2766048197910002,-0.6078431372549019,-0.03905571949314355,0.1837057543998418,4.65041095890411,0.5666056006281078,0.24014336917562723,3.0,58.0,36.0,0.4337406347041009
289,289,572683.071,6211331.038,Summercrops,-34.23657372,-56.21075685,584,720,385,3043,2403,1322,0.6779707747449683,0.3942726231386025,-0.6173266011161308,-0.1175174439955931,0.2861369399830938,3.428070987654321,0.6779707747449683,0.2902013422818792,8.0,75.0,13.0,0.28944885148287625
290,290,572982.4829,6210615.918,Summercrops,-34.24300148,-56.20744547,662,680,416,2679,2413,1416,0.6037114636336426,0.30842490842490844,-0.5951175945221793,-0.05223880597014925,0.20757268424611225,3.8354195501730106,0.6037114636336426,0.26038130060067904,5.0,63.0,29.0,0.2500006926797239
291,291,573725.0568,6210524.444,Summercrops,-34.24377398,-56.19937435,613,755,402,2889,2649,1373,0.6499143346659052,0.3557015485687471,-0.5856201975850713,-0.04333694474539545,0.24018029620090148,3.1068058418490416,0.6499143346659052,0.31725509696668325,4.0,72.0,20.0,0.306764594217014
292,292,573863.9938,6210758.2760000015,Summercrops,-34.24165549,-56.19788569,650,664,379,3183,2423,1339,0.6608400730498304,0.40778416629809816,-0.6547959448921238,-0.13556903317873706,0.3055783429040197,4.692603244302511,0.6608400730498304,0.2881446039340776,5.0,70.0,21.0,0.15715249500184045
293,293,574936.9839,6209798.188999998,Summercrops,-34.25023644,-56.18615141,532,629,340,3177,2240,1143,0.7131302237799946,0.4708333333333333,-0.6694692590646348,-0.17297397083256416,0.3582727661393758,4.271963724689807,0.7131302237799946,0.3242684008276677,7.0,77.0,13.0,0.18839670127482458
294,294,575283.1662,6193184.872,Summercrops,-34.40002233,-56.18093766,574,610,411,1836,2080,1378,0.5236514522821577,0.14250155569383946,-0.5012264922322158,0.06230847803881512,0.07024191197901486,2.8322063961300725,0.5236514522821577,0.20300751879699247,4.0,49.0,44.0,0.36645861515727757
295,295,575608.6545,6192504.305,Summercrops,-34.40613551,-56.17733668,743,734,485,2099,2555,1746,0.47712878254750174,0.0918075422626788,-0.48182139075185315,0.09798023205844435,0.0337355331199212,2.894737135178077,0.47712878254750174,0.18809579167635435,6.0,45.0,46.0,0.20518983393736137
296,296,576568.6932,6209366.899,Summercrops,-34.25400672,-56.16839369,611,697,406,3233,2514,1380,0.68210197710718,0.40169087361803596,-0.6452926208651399,-0.12510875239255265,0.3070547806751567,4.0661309279984525,0.68210197710718,0.29121725731895226,6.0,75.0,15.0,0.1950822019186461
297,297,577353.3096,6208633.166,Summercrops,-34.26056511,-56.15980706,627,791,422,3455,2674,1413,0.6927976482116609,0.41947411668036155,-0.6274140367404616,-0.12742698645782347,0.3050047214353163,3.462283495902864,0.6927976482116609,0.30853927085882066,10.0,79.0,6.0,0.23139842149150902
298,298,578157.2217,6207944.155,Summercrops,-34.26671813,-56.15101357,937,741,536,2706,3092,1963,0.48558880043919844,0.15913471835510817,-0.5700609225413403,0.0665746809244567,0.1,4.617755850229748,0.48558880043919844,0.22334322453016814,0.0,46.0,51.0,0.37302986251756626
299,299,578464.4705,6212297.656,Summercrops,-34.22743702,-56.14807209,1021,769,436,2496,2839,1614,0.41939152686949105,0.2145985401459854,-0.5289433384379786,0.06429240862230554,0.05717916137229987,4.309408297131532,0.41939152686949105,0.2750954412755446,8.0,38.0,51.0,0.40207885289654555
300,300,578514.6556,6211582.15,Summercrops,-34.23388537,-56.14746223,823,724,415,2733,2814,1572,0.5371203599550056,0.2696864111498258,-0.5811397165172114,0.014602487831260141,0.16421725239616614,4.291037743048136,0.5371203599550056,0.28317373461012313,3.0,54.0,40.0,0.3375220679448429
301,301,578559.7634,6210884.329,Summercrops,-34.24017462,-56.14690901,912,814,456,3039,2930,1723,0.5383447228549735,0.27635447291054177,-0.5774720996626006,-0.018261015245434747,0.16414479984677266,4.182892743089304,0.5383447228549735,0.25940253599828067,7.0,56.0,34.0,0.28920623444498256
302,302,578891.4937,6217521.225,Summercrops,-34.18030062,-56.14391249,857,784,444,3085,2737,1693,0.56519533231862,0.29133528673084974,-0.5947273197208581,-0.05977327378907592,0.19342359767891681,4.301340912640566,0.56519533231862,0.23566591422121896,9.0,59.0,27.0,0.19886802089713926
303,303,578955.6039,6210607.034,Summercrops,-34.24264516,-56.1425856,768,760,454,2110,2285,1627,0.4662960389159138,0.12924805994112926,-0.47038327526132406,0.03981797497155859,0.03128054740957967,2.8055401662049864,0.4662960389159138,0.16820040899795502,18.0,45.0,33.0,0.17568501718917193
304,304,578853.9143,6193811.057999998,Summercrops,-34.39410957,-56.14215017,657,580,421,1965,2117,1413,0.4988558352402746,0.16341030195381884,-0.5442043222003929,0.03723664870161685,0.08473640629312724,3.837708085612366,0.4988558352402746,0.19943342776203965,8.0,44.0,46.0,0.26405479485097505
305,305,579027.182,6213639.315,Summercrops,-34.21529591,-56.14208571,532,685,315,3302,2056,1059,0.7224830464267084,0.5143315753267599,-0.6563832455480311,-0.23254945875326613,0.3661563922217625,3.7437561937236934,0.7224830464267084,0.3200642054574639,14.0,77.0,5.0,0.17355349714515705
306,306,579139.7074,6197273.789,Summercrops,-34.3628631,-56.13936085,764,805,502,2517,2978,1818,0.5342883267296555,0.16124567474048443,-0.5153521974714028,0.08389444949954504,0.0972101133391456,2.9674595887504345,0.5342883267296555,0.24186822351959966,0.0,55.0,42.0,0.37799207967422377
307,307,579419.7547,6217283.972999998,Summercrops,-34.18239996,-56.1381589,802,759,332,2797,2406,1247,0.5543206446235065,0.38328387734915925,-0.5731158605174353,-0.07514895252738804,0.19275053304904052,3.893886449995747,0.5543206446235065,0.31727347385710375,13.0,53.0,30.0,0.4140124500659607
308,308,579437.7721,6216440.477000001,Summercrops,-34.1900049,-56.13788601,624,729,323,2651,2351,1232,0.6189312977099236,0.3654390934844193,-0.5686390532544379,-0.059976009596161534,0.2253293274786226,3.1127142994236423,0.6189312977099236,0.3123081216857382,10.0,65.0,21.0,0.35144909240221867
309,309,579997.813,6198398.204,Summercrops,-34.3526579,-56.13013472,713,711,422,2956,2518,1458,0.6113382393022622,0.3393747168101495,-0.6122170711753477,-0.08001461454146876,0.2311536859641816,4.169219478518202,0.6113382393022622,0.2665995975855131,6.0,64.0,26.0,0.3719096036834322
310,310,581472.1259,6219547.051,Summercrops,-34.161834000000006,-56.11610223,791,674,336,2394,2477,1529,0.5032967032967033,0.22049451950038235,-0.560625814863103,0.01703962225415726,0.14135876042908224,4.168509892664371,0.5032967032967033,0.236645032451323,12.0,49.0,35.0,0.5561639498372926
311,311,582663.3928,6219312.153,Summercrops,-34.16385846,-56.10315706,703,731,370,3132,2496,1346,0.6333767926988266,0.39883876730683343,-0.621537665027181,-0.11300639658848614,0.26904376012965964,4.120427950393086,0.6333767926988266,0.2993232691306611,9.0,67.0,21.0,0.37158681395198573
312,312,582717.5028,6198761.712,Summercrops,-34.34916635,-56.10060003,576,685,339,3018,2179,1163,0.679465776293823,0.44367376225783306,-0.6300297056440723,-0.1614392918991726,0.30705933304460803,3.704764238904577,0.679465776293823,0.3040095751047277,10.0,72.0,13.0,0.35355529870847335
313,313,582747.0926,6199235.15,Summercrops,-34.34489486,-56.10032394,535,688,291,3739,2234,1047,0.7496490407112775,0.5624738821562891,-0.6891800316241247,-0.25196718566884313,0.4235674852465258,4.226028005002704,0.7496490407112775,0.36177994513867723,15.0,80.0,1.0,0.08370167736189159
314,314,583540.8367,6218964.804,Summercrops,-34.16692078,-56.09360494,776,752,354,3036,2363,1371,0.5928646379853095,0.3778080326752893,-0.6029567053854277,-0.12465271346545656,0.23464823098820659,4.166081937528293,0.5928646379853095,0.2656668452062132,14.0,60.0,22.0,0.38600305576190397
315,315,583398.0692,6199619.818,Summercrops,-34.34137399,-56.09328424,926,903,559,2754,2972,1918,0.4967391304347826,0.17893835616438356,-0.5061525840853158,0.03807195249738037,0.07117852975495916,3.1275151488394166,0.4967391304347826,0.21554192229038854,9.0,52.0,35.0,0.3375129506626269
316,316,584847.9717,6200241.205,Summercrops,-34.33565305,-56.07758383,567,650,341,3000,2247,1183,0.6820857863751051,0.4343772412144394,-0.6438356164383562,-0.14351057747284163,0.3163668275559456,4.02603550295858,0.6820857863751051,0.31020408163265306,7.0,72.0,17.0,0.18798431525270937
317,317,585766.3033,6202642.567000002,Summercrops,-34.31392377,-56.06784093,662,676,416,3238,2647,1568,0.6605128205128206,0.3474823137744486,-0.654573326520184,-0.1004248088360238,0.297275641025641,4.690740870417702,0.6605128205128206,0.25599051008303675,3.0,72.0,22.0,0.30813004265487004
318,318,585803.4739,6192312.588,Summercrops,-34.40706808,-56.0664045,790,718,418,2406,2485,1560,0.5056320400500626,0.21331316187594554,-0.5403329065300896,0.016152116131670415,0.11080332409972299,3.6870058425989867,0.5056320400500626,0.22867737948084055,10.0,49.0,37.0,0.19694556439888225
319,319,585950.1099,6194772.302999998,Summercrops,-34.38487631,-56.0650559,733,803,478,2968,2702,1578,0.6038908403134288,0.30576330840299165,-0.5741182710156457,-0.04691358024691358,0.19148936170212766,3.373935537500252,0.6038908403134288,0.2626168224299065,6.0,66.0,24.0,0.2547897690570097
320,320,586016.834,6198444.175,Summercrops,-34.35176086,-56.06469823,979,856,600,2699,2909,2255,0.4676454594888526,0.08962454582155834,-0.5184247538677919,0.037446504992867335,0.051421893260615505,3.6061023342650014,0.4676454594888526,0.12664601084430674,18.0,47.0,31.0,0.32350157950518177
321,321,586365.681,6192253.408,Summercrops,-34.40755487,-56.06028209,535,660,359,3258,2316,1207,0.7179013973108358,0.4593505039193729,-0.663093415007657,-0.1689989235737352,0.3541147132169576,4.001446280991736,0.7179013973108358,0.31478853250070965,8.0,79.0,10.0,0.13703488617243315
322,322,586549.4512,6199006.382,Summercrops,-34.34664696,-56.05896417,900,876,522,2715,2953,1867,0.5020746887966805,0.18507202095154954,-0.5121136173767753,0.04199011997177135,0.0831837223219629,3.184227810095703,0.5020746887966805,0.22531120331950208,8.0,52.0,35.0,0.1410869577085773
323,323,586756.5802,6198503.355,Summercrops,-34.35116551,-56.05666156,768,715,428,2578,2554,1576,0.5409444112372983,0.24121328839672604,-0.5657455208017006,-0.004676539360872954,0.1485854310536868,3.8728622426524524,0.5409444112372983,0.23680387409200968,7.0,54.0,35.0,0.4113055717168703
324,324,587940.174,6198828.8429999985,Summercrops,-34.34813070000001,-56.04382677,758,708,419,2574,2445,1496,0.5450180072028812,0.2648648648648649,-0.5685557586837294,-0.025702331141661684,0.15451895043731778,3.892344153978742,0.5450180072028812,0.24080182694747526,8.0,54.0,34.0,0.3172235556310363
325,325,589325.2977,6202860.84,Summercrops,-34.3116551,-56.02918712,767,825,415,3603,2733,1482,0.6489702517162471,0.41710914454277287,-0.6273712737127372,-0.13731060606060605,0.28449197860962566,4.060240220385675,0.6489702517162471,0.29679715302491105,11.0,71.0,13.0,0.18648450979850456
326,326,589527.5989,6215098.545,Summercrops,-34.20128734,-56.02825844,591,710,383,3446,2555,1379,0.7072083230121378,0.4283937823834197,-0.65832531280077,-0.14847525412431262,0.34346978557504876,4.040043642134497,0.7072083230121378,0.298932384341637,8.0,79.0,8.0,0.3027088967229457
327,327,590461.3664,6214618.686000002,Summercrops,-34.20553366,-56.01807436,753,683,374,3332,2495,1431,0.6313341493268054,0.3991182028133529,-0.6597758405977584,-0.1436416680967908,0.29599377674056787,5.378467659473214,0.6313341493268054,0.27101375445746306,6.0,65.0,25.0,0.11789983809610673
328,328,590322.223,6198139.615,Summercrops,-34.35414052,-56.01785758,674,770,435,3053,2569,1464,0.6383149986584384,0.3517821562984282,-0.597174993460633,-0.08609035930273924,0.23803730738037307,3.470605498397706,0.6383149986584384,0.27398958591619144,8.0,70.0,18.0,0.1602358302061249
329,329,591317.0651,6214568.351,Summercrops,-34.20591285,-56.00878196,668,758,397,3518,2636,1534,0.6808408982322026,0.3927157561361837,-0.6454630495790459,-0.1433214169645759,0.31735630031829243,4.090099623366587,0.6808408982322026,0.2642685851318945,10.0,76.0,8.0,0.3032511706565184
330,330,591742.5356,6197133.56,Summercrops,-34.36308727,-56.00230798,935,934,521,3254,3042,1809,0.5535927428980664,0.2854039107248667,-0.55396370582617,-0.033672172808132145,0.15308291991495393,3.4876701713520624,0.5535927428980664,0.2541743970315399,10.0,60.0,25.0,0.12354521599680408
331,331,592048.6263,6214752.9010000015,Summercrops,-34.2041843,-56.00086179,796,817,366,2875,2526,1372,0.5663307000817216,0.35389686837767836,-0.557421451787649,-0.06461766339566746,0.184590028842192,3.4285209194458632,0.5663307000817216,0.29604925602873267,13.0,58.0,24.0,0.24383364451312828
332,332,592199.1303,6202364.006,Summercrops,-34.31588358,-55.99790439,772,812,457,3120,2481,1594,0.6032887975334018,0.3237165888841748,-0.5869786368260427,-0.11408677021960364,0.20906801007556675,3.653085491033512,0.6032887975334018,0.21766871165644172,15.0,65.0,14.0,0.16263946379005548
333,333,592258.31,6202926.213,Summercrops,-34.31080885,-55.99732154,921,834,538,3174,3055,1929,0.5501831501831502,0.24397413286302175,-0.5838323353293413,-0.01910419007866431,0.1611487104444851,4.202758656384246,0.5501831501831502,0.22592295345104335,6.0,58.0,31.0,0.23120053808776506
334,334,592968.4663,6203133.342,Summercrops,-34.30887774,-55.98962687,777,852,480,2920,2725,1643,0.5796591831214498,0.2798597413982029,-0.5482502651113468,-0.03454384410983171,0.1612646649433287,3.125537261125438,0.5796591831214498,0.24771062271062272,10.0,63.0,22.0,0.22830610441429
335,335,593829.4346,6203091.522999999,Summercrops,-34.30917729,-55.98026668,614,726,354,3969,2457,1179,0.7320532402356535,0.541958041958042,-0.6907348242811502,-0.23529411764705882,0.40173053152039556,4.623557134075541,0.7320532402356535,0.35148514851485146,13.0,80.0,4.0,0.061971679365599754
336,336,594082.7471,6196411.882,Summercrops,-34.36938453,-55.97678281,981,803,569,2581,2810,2186,0.44918585064570465,0.08286133836794629,-0.5254137115839244,0.04247820441476535,0.04620997162545602,3.926683715642927,0.44918585064570465,0.12489991993594876,18.0,43.0,36.0,0.314164370154774
337,337,595042.6184,6202381.3670000015,Summercrops,-34.3154703,-55.96700531,1033,903,539,3071,3072,1940,0.496588693957115,0.22570345240470963,-0.5455460493205838,0.00016278691193228064,0.10746483952398125,3.890492991860526,0.496588693957115,0.22585794094173983,10.0,52.0,34.0,0.3360579771560533
338,338,595207.1612,6195583.3670000015,Summercrops,-34.37675233,-55.96446381,672,674,333,3414,2354,1203,0.671071953010279,0.4788823911630929,-0.6702544031311155,-0.18377253814147018,0.34066365599842924,5.050251389023413,0.671071953010279,0.3235872926623559,8.0,69.0,20.0,0.09818533353885463
339,339,598201.6891,6213949.578,Summercrops,-34.21086578,-55.93399226,765,692,398,3474,2200,1490,0.6390658174097664,0.3996776792908944,-0.6677868458953432,-0.22453295734931267,0.303809345092888,5.549822078920111,0.6390658174097664,0.19241192411924118,13.0,66.0,15.0,0.5234479330493286
340,340,598357.1211,6191829.902000002,Summercrops,-34.41030176,-55.9297772,713,740,387,3604,2597,1344,0.6696780171415335,0.45675020210185935,-0.6593001841620626,-0.1623931623931624,0.32402645113886847,4.692571219868517,0.6696780171415335,0.31793960923623443,8.0,72.0,17.0,0.12160010498179848
341,341,598820.3282,6214327.899,Summercrops,-34.207395899999995,-55.92732101,714,715,441,2542,2367,1560,0.5614250614250614,0.2393954168698196,-0.5609456555112067,-0.035648808311265025,0.15231187669990934,3.5502723849576996,0.5614250614250614,0.2055003819709702,10.0,57.0,29.0,0.24538374570362492
342,342,599088.7827,6213707.097999998,Summercrops,-34.21296816,-55.9243363,892,795,554,2952,2618,1909,0.5359001040582726,0.21456490434067063,-0.5756605284227382,-0.0599640933572711,0.1369150779896014,4.1662655749377,0.5359001040582726,0.1566158603931964,16.0,56.0,24.0,0.45346888932485485
343,343,599402.0318,6193902.708,Summercrops,-34.39151186,-55.9186498,548,682,392,3452,2289,1283,0.726,0.458078141499472,-0.6700532172230286,-0.20257794809266677,0.36066219944816713,4.067078886490484,0.726,0.28163493840985443,10.0,81.0,4.0,0.1271907017457714
344,344,600201.4538,6210504.588,Summercrops,-34.24173854,-55.9118882,868,834,462,3525,2856,1685,0.6048258593216481,0.3531669865642994,-0.6173434273916035,-0.10484250117536437,0.2392336087185797,4.398926901644153,0.6048258593216481,0.25787271526095573,10.0,66.0,20.0,0.11223965564881239
345,345,601251.9232,6193368.991,Summercrops,-34.39614472,-55.89846585,625,701,338,3336,2280,1108,0.6844231254733653,0.5013501350135013,-0.6527124102055982,-0.18803418803418803,0.3344,4.24297060852542,0.6844231254733653,0.345926800472255,11.0,71.0,15.0,0.09972572990305038
346,346,603690.9564,6210511.381,Summercrops,-34.24133516,-55.87400199,597,695,360,3742,2341,1199,0.7248213874164554,0.5146731430884436,-0.6867252648185711,-0.23031398980766069,0.3874675565443085,4.624965581491641,0.7248213874164554,0.3225988700564972,11.0,79.0,6.0,0.1972633733328448
347,347,605141.5034,6211557.892999998,Summercrops,-34.23175333,-55.85838037,744,861,509,3274,2663,1587,0.6296665007466401,0.347047932524172,-0.5835550181378476,-0.10291392959407109,0.21529324424647364,3.2858316437818433,0.6296665007466401,0.2531764705882353,12.0,71.0,12.0,0.25821636727005026
348,348,605588.4223,6211396.63,Summercrops,-34.23316213,-55.8535089,718,725,394,3356,2442,1327,0.6475208640157094,0.43326927183429426,-0.6446949277137957,-0.15764056571231458,0.2925091469285577,4.584272057074911,0.6475208640157094,0.2958344388431945,8.0,68.0,20.0,0.3151550468378976
349,349,606148.6913,6211456.717,Summercrops,-34.23256332,-55.84743390000001,711,663,411,2955,2467,1318,0.6121112929623568,0.38310320617832905,-0.6334991708126037,-0.0900036886757654,0.2468354430379747,4.779693290473168,0.6121112929623568,0.3035667107001321,3.0,62.0,33.0,0.3637729932967817
350,350,606205.0413,6193270.9739999985,Summercrops,-34.39653153,-55.84457746,702,779,382,2924,2602,1323,0.6127964699393271,0.3769719802213327,-0.5792600594112881,-0.058269996380745565,0.22164194693962816,3.382513706226178,0.6127964699393271,0.325859872611465,8.0,65.0,24.0,0.24391439273742255
351,351,607293.8594,6193443.412000001,Summercrops,-34.39486432,-55.83275577,586,695,355,3707,2174,1195,0.7269974376892616,0.5124439004487964,-0.684234438891413,-0.26066995408944055,0.38760995695302264,4.49728688991253,0.7269974376892616,0.29059067972692193,13.0,79.0,3.0,0.08471205884504161
352,352,608980.4124,6211773.487000002,Summercrops,-34.22941428,-55.81673262,452,590,303,3474,2093,1009,0.7697401935812532,0.5498550078072719,-0.7096456692913385,-0.24806897790551463,0.4417929030919278,4.510910657856938,0.7697401935812532,0.34945196647324306,9.0,84.0,3.0,0.21246624067137232
353,353,609188.7783,6193580.346,Summercrops,-34.39343128,-55.81216236,712,712,425,2426,2384,1481,0.5462077756532824,0.24187356027642692,-0.5462077756532824,-0.008731808731808732,0.13497076023391813,3.407303370786517,0.5462077756532824,0.2336351875808538,8.0,55.0,33.0,0.13615047384884477
354,354,610906.1232,6212548.232999999,Summercrops,-34.22222519,-55.79592745,477,620,298,3181,1885,934,0.7392017495899399,0.5460510328068043,-0.673770060510392,-0.25582313462297673,0.3902972027972028,3.947286680541103,0.7392017495899399,0.3373536715147215,12.0,77.0,7.0,0.1251106812894701
355,355,611307.1183,6195715.164,Summercrops,-34.37395717,-55.78939906,745,775,386,3627,2717,1364,0.6591948764867338,0.453416149068323,-0.647887323943662,-0.14344262295081966,0.31104283390565696,4.49883870967742,0.6591948764867338,0.33153638814016173,9.0,71.0,18.0,0.07883964187322637
356,356,611950.6937,6213619.154,Summercrops,-34.21245731,-55.78472778,777,765,489,2506,2363,1687,0.5266524520255863,0.19532554257095158,-0.532253133598288,-0.029369480386116247,0.10469473220189553,3.32720235806741,0.5266524520255863,0.16691358024691358,16.0,53.0,26.0,0.21802962173375212
357,357,612374.9651,6213583.9010000015,Summercrops,-34.21272946,-55.78011847,867,791,498,2434,2961,1933,0.4747046349591033,0.1147240668651248,-0.5094573643410852,0.09768303985171455,0.06056644880174292,3.3727698299932394,0.4747046349591033,0.21005312627707398,5.0,46.0,45.0,0.46104453695262665
358,358,612771.7214,6213753.168,Summercrops,-34.21116034,-55.77583443,1080,871,534,2348,2641,1776,0.36989498249708286,0.13870029097963144,-0.4588381484933209,0.05872920424934857,-0.02834678253672667,3.3426086910673165,0.36989498249708286,0.19583427665836542,19.0,33.0,44.0,0.542327290845018
359,359,612593.0284,6196752.589,Summercrops,-34.3644643,-55.77555213,521,685,368,2987,2133,1169,0.7029646522234891,0.4374398460057748,-0.6269063180827886,-0.166796875,0.3098004823503618,3.3165901220096967,0.7029646522234891,0.2919442761962447,10.0,77.0,8.0,0.17763129058182597
360,360,613812.6738,6214195.363,Summercrops,-34.20706,-55.76459512,755,719,516,2163,2336,1795,0.48252227553118576,0.09297625063163213,-0.5010409437890354,0.03845298955323405,0.04165663375872863,3.158971373082302,0.48252227553118576,0.130961026385863,15.0,45.0,37.0,0.29316645472226416
361,361,615069.8045,6195293.8160000015,Summercrops,-34.37734453,-55.74842719,707,843,467,3268,2829,1594,0.6442767295597485,0.34430275606746197,-0.5898808075893943,-0.07200262424143021,0.23670766319772943,3.251219659775782,0.6442767295597485,0.27922224734343204,8.0,73.0,14.0,0.1305472033864336
362,362,615338.8446,6202343.591,Summercrops,-34.31375208,-55.74644799,531,683,342,3451,2102,1082,0.7332998493219488,0.5226119567615266,-0.6695694242864054,-0.242931748604358,0.3784701418014779,3.928240537290269,0.7332998493219488,0.3203517587939699,13.0,79.0,3.0,0.15813510424490232
363,363,615721.9322,6204101.765,Summercrops,-34.29785718,-55.74252166,558,648,398,3173,2204,1212,0.7008844813722862,0.4472063854047891,-0.6608217744046061,-0.18021201413427562,0.3284488172493197,4.216520919067215,0.7008844813722862,0.2903981264637002,7.0,76.0,13.0,0.09434061101031088
364,364,617865.0676,6197988.958,Summercrops,-34.35273013,-55.71840085,905,758,499,2732,2705,1796,0.5023370910090734,0.2067137809187279,-0.5656160458452723,-0.004965973882655877,0.11646914589293011,4.303193377935269,0.5023370910090734,0.20195512108420352,10.0,50.0,37.0,0.17209928164953095
365,365,618474.7049,6192967.257,Summercrops,-34.39793663,-55.71107996,1022,999,601,2549,2888,2126,0.4276113133576029,0.0904812834224599,-0.4368658399098083,0.062350560971123785,-0.01411719203248888,2.610295981667353,0.4276113133576029,0.1519744714798564,22.0,44.0,29.0,0.17100805646083023
366,366,619353.9612,6219449.655,Summercrops,-34.15906504,-55.7051833,672,772,425,3191,2715,1731,0.6520838726378463,0.29662738724095894,-0.6103961645218269,-0.08059600406366407,0.26126482213438734,3.598002630943112,0.6520838726378463,0.2213225371120108,8.0,73.0,12.0,0.19159015107270794
367,367,619260.4447,6201886.0,Summercrops,-34.31743421,-55.70377238,946,888,558,2590,2962,1856,0.4649321266968326,0.16509221772379667,-0.48936170212765956,0.0670028818443804,0.03974307507025291,3.1071696696696693,0.4649321266968326,0.22955583229555832,7.0,46.0,43.0,0.30535463227537285
368,368,619358.7449,6202757.794,Summercrops,-34.30956268,-55.70282513,753,787,477,3252,2712,1568,0.6239700374531835,0.34937759336099583,-0.6102995791037386,-0.09054325955734406,0.2343898272917062,3.953630226892208,0.6239700374531835,0.2672897196261682,7.0,68.0,21.0,0.1589902829042438
369,369,619572.0285,6203610.315,Summercrops,-34.30185166,-55.70062613,736,792,466,2581,2637,1518,0.5562255049743744,0.25933154427909244,-0.5303883782982508,0.010732081257186662,0.12830601092896174,3.0284154678094075,0.5562255049743744,0.26931407942238267,4.0,58.0,34.0,0.34736995627897166
370,370,619793.3561,6219814.844,Summercrops,-34.15572199,-55.70046803,505,706,337,3594,2228,1127,0.7535984386435716,0.5225587799195086,-0.6716279069767442,-0.2346272758502233,0.39789964994165694,3.641330080491778,0.7535984386435716,0.32816691505216095,11.0,84.0,0.0,0.19072138944318184
371,371,619786.5413,6198069.146000002,Summercrops,-34.35178666,-55.69752372,744,760,419,3231,2777,1518,0.6256603773584906,0.36070751737207835,-0.6191430719118015,-0.0755659121171771,0.25378346915017463,4.161814404432133,0.6256603773584906,0.2931315483119907,5.0,67.0,24.0,0.0810845246419535
372,372,620228.0934,6219944.583,Summercrops,-34.15450221,-55.69577099999999,596,753,410,3407,2531,1390,0.7022233325006245,0.42047112778820095,-0.6379807692307692,-0.14752441899629504,0.31900890437475804,3.581198887495613,0.7022233325006245,0.290997194593216,10.0,80.0,5.0,0.15049711048599673
373,373,620062.2595,6205015.129,Summercrops,-34.28912905,-55.6954959,801,815,445,3251,2683,1488,0.6046396841066141,0.3720194133783499,-0.5991146089522873,-0.0957195820694304,0.2240210843373494,3.9204350935300543,0.6046396841066141,0.2865020378806042,9.0,64.0,23.0,0.15581392862800317
374,374,620124.5269,6205488.687999999,Summercrops,-34.28485216,-55.69488553,974,792,409,3359,2340,1531,0.5504269559196862,0.37382413087934563,-0.618405203565406,-0.17880329882435514,0.21395012649078424,5.215771987552291,0.5504269559196862,0.20898992508395764,18.0,55.0,23.0,0.39357602126202185
375,375,620188.8404,6204304.327000001,Summercrops,-34.29552309,-55.69402171,855,872,474,2874,2884,1696,0.5414320193081255,0.2577680525164114,-0.5344367325146824,0.0017367141368530739,0.13261083743842364,3.231617182897063,0.5414320193081255,0.2593886462882096,8.0,57.0,30.0,0.12266767862637123
